level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
3500	3509	но как только у них возникнет возможность её исправить	— они это сделают.	condition_r	9	5.111111111111111	0	9	0	5.111111111111111	1.0	4	3.75	0	4	0	3.75	1.0	0.11501287501684912	1	2	0	0	0	0	0	0.1111111111111111	0.0	0.2222222222222222	1	1	1	1	2	0	1	0	0	0	0	0	0.0	0.0	0.25	0	0	0	0	2
3501	3510	— они это сделают.	Они могут и согласиться с применением какой-нибудь неудачной конструкции,	contrast_m	4	3.75	0	4	0	3.75	1.0	9	7.222222222222222	1	9	1	7.222222222222222	1.0	0.4379278729628981	0	1	0	0	0	0	0	0.0	0.0	0.25	0	0	0	0	2	2	2	1	0	0	0	0	0.2222222222222222	0.1111111111111111	0.2222222222222222	1	0	0	1	1
3502	3511	Такие разработчики понимают разницу между хорошей и работающей программой.	Лучшие разработчики — это те профессионалы,	evaluation_r	9	7.333333333333333	1	9	1	7.333333333333333	1.0	6	6.333333333333333	1	6	1	6.333333333333333	1.0	0.4260167945465465	3	2	1	0	0	0	0	0.3333333333333333	0.1111111111111111	0.2222222222222222	1	1	0	0	0	2	0	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.0	0	0	0	0	1
3503	3512	Но хорошие разработчики-сеньоры видят ситуацию глубже.	Большинство руководителей интересует только работоспособность программы.	contrast_m	6	8.166666666666666	1	6	1	8.166666666666666	1.0	6	11.166666666666666	1	6	1	11.166666666666666	1.0	0.754615428178118	2	1	1	1	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0	1	0	0	0	4	1	0	0	0	0	0	0.6666666666666666	0.0	0.16666666666666666	0	0	0	1	0
3504	3513	Они понимают скрытую стоимость технического долга	Но хорошие разработчики-сеньоры видят ситуацию глубже.	elaboration_r	6	7.333333333333333	1	6	1	7.333333333333333	1.0	6	8.166666666666666	1	6	1	8.166666666666666	1.0	0.8050764858994133	2	2	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	0	0	0	0	1	2	1	1	1	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0	1	0	0	0
3505	3514	и способны распознать код, который указывает на наличие в системе глубинных проблем.	Они понимают скрытую стоимость технического долга	joint_m	12	6.083333333333333	0	12	0	6.083333333333333	1.0	6	7.333333333333333	1	6	1	7.333333333333333	1.0	0.46389314399951836	4	2	2	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	2	1	0	0	1	2	2	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	0	0	0	0	1
3506	3515	Они знают о том, как совместить потребность бизнеса в работающих программах с качеством кода.	Они понимают скрытую стоимость технического долга	joint_m	14	5.714285714285714	1	14	1	5.714285714285714	1.0	6	7.333333333333333	1	6	1	7.333333333333333	1.0	0.3904176998096963	5	3	0	1	0	0	0	0.35714285714285715	0.0	0.21428571428571427	3	0	0	0	2	2	2	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	0	0	0	0	1
3507	3516	Это позволяет им находить баланс между сдачей проектов в срок и включением в них дополнительных возможностей,	Они понимают скрытую стоимость технического долга	purpose_r	16	5.875	1	15	1	5.875	0.9375	6	7.333333333333333	1	6	1	7.333333333333333	1.0	0.2816560311917468	6	2	1	0	0	0	0	0.375	0.0625	0.125	3	1	0	0	3	2	2	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.3333333333333333	0	0	0	0	1
3508	3517	о которых заказчики проектов вспоминают далеко не в самом начале работы.	Это позволяет им находить баланс между сдачей проектов в срок и включением в них дополнительных возможностей,	elaboration_r	11	5.636363636363637	0	11	0	5.636363636363637	1.0	16	5.875	1	15	1	5.875	0.9375	0.7602510449687963	4	1	1	1	0	0	0	0.36363636363636365	0.09090909090909091	0.09090909090909091	2	0	0	1	1	6	2	1	0	0	0	0	0.375	0.0625	0.125	3	1	0	0	3
3509	3518	Широта их знаний, понимание фреймворков и языков программирования, делают их экспертами в вопросе нахождения разницы между программами работающими и программами качественными.	Они умеют создавать и то и другое.	cause_r	21	7.380952380952381	1	18	1	7.380952380952381	0.8571428571428571	7	4.0	1	6	1	4.0	0.8571428571428571	0.015097207536890514	12	2	1	0	0	0	0	0.5714285714285714	0.047619047619047616	0.09523809523809523	2	2	0	0	1	0	2	1	0	0	0	0	0.0	0.14285714285714285	0.2857142857142857	0	2	0	0	2
3510	3519	Они умеют создавать и то и другое.	Это даёт настоящим сеньорам возможность находить креативные решения проблем в самых разных ситуациях.	cause_r	7	4.0	1	6	1	4.0	0.8571428571428571	13	6.846153846153846	1	13	1	6.846153846153846	1.0	0.5450043146345697	0	2	1	0	0	0	0	0.0	0.14285714285714285	0.2857142857142857	0	2	0	0	2	5	2	4	0	0	0	0	0.38461538461538464	0.3076923076923077	0.15384615384615385	1	0	0	0	1
3511	3520	Это даёт настоящим сеньорам возможность находить креативные решения проблем в самых разных ситуациях.	Это позволяет им находить баланс между сдачей проектов в срок и включением в них дополнительных возможностей,	elaboration_r	13	6.846153846153846	1	13	1	6.846153846153846	1.0	16	5.875	1	15	1	5.875	0.9375	0.8567058737562387	5	2	4	0	0	0	0	0.38461538461538464	0.3076923076923077	0.15384615384615385	1	0	0	0	1	6	2	1	0	0	0	0	0.375	0.0625	0.125	3	1	0	0	3
3512	3521	Способность учить	У настоящих разработчиков-сеньоров есть страсть к технологиям,	preparation_r	2	8.0	1	2	1	8.0	1.0	7	8.0	1	7	1	8.0	1.0	0.47519096331149147	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	3	1	1	0	0	0	0	0.42857142857142855	0.14285714285714285	0.14285714285714285	2	0	0	0	0
3513	3522	Посредственный учитель излагает.	Способность учить	joint_m	3	10.0	1	3	1	10.0	1.0	2	8.0	1	2	1	8.0	1.0	0.3328670969897631	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
3514	3523	Хороший учитель объясняет.	Посредственный учитель излагает.	comparison_m	3	8.0	1	3	1	8.0	1.0	3	10.0	1	3	1	10.0	1.0	0.75	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0
