level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
8000	8021	Изначально я хотела взять эмульсию с ретиноидами и ретинолом,	поэтому выбрала ретиноиды в сквалане.	cause_r	9	5.888888888888889	1	9	1	5.888888888888889	1.0	5	6.6	0	5	0	6.6	1.0	0.462800274757542	3	2	0	1	0	0	0	0.3333333333333333	0.0	0.2222222222222222	1	1	0	0	1	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
8001	8022	но никак она мне не попадалась,	Изначально я хотела взять эмульсию с ретиноидами и ретинолом,	contrast_m	6	4.333333333333333	0	6	0	4.333333333333333	1.0	9	5.888888888888889	1	9	1	5.888888888888889	1.0	0.6401843996644799	0	1	0	1	0	0	0	0.0	0.0	0.16666666666666666	0	1	0	1	2	3	2	0	1	0	0	0	0.3333333333333333	0.0	0.2222222222222222	1	1	0	0	1
8002	8023	Концентрацию 5% хапнула от жадности,	поэтому выбрала ретиноиды в сквалане.	elaboration_r	5	6.4	1	5	1	6.4	1.0	5	6.6	0	5	0	6.6	1.0	0.8053872662568292	2	1	0	0	0	1	0	0.4	0.0	0.2	1	0	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
8003	8024	хотя был вариант взять 2%.	Концентрацию 5% хапнула от жадности,	concession_r	5	4.4	0	5	0	4.4	1.0	5	6.4	1	5	1	6.4	1.0	0.6666666666666666	1	2	0	0	0	1	0	0.2	0.0	0.4	0	0	1	0	0	2	1	0	0	0	1	0	0.4	0.0	0.2	1	0	0	0	0
8004	8025	Сыворотка заключена в стеклянную бутылочку с затемнением.	поэтому выбрала ретиноиды в сквалане.	elaboration_r	7	7.285714285714286	1	7	1	7.285714285714286	1.0	5	6.6	0	5	0	6.6	1.0	0.5331215166345332	3	1	1	0	0	0	0	0.42857142857142855	0.14285714285714285	0.14285714285714285	2	0	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
8005	8026	Снабжена удобной пипеткой-дозатором.	Сыворотка заключена в стеклянную бутылочку с затемнением.	joint_m	3	11.333333333333334	1	3	1	11.333333333333334	1.0	7	7.285714285714286	1	7	1	7.285714285714286	1.0	0.6488856845230502	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0	3	1	1	0	0	0	0	0.42857142857142855	0.14285714285714285	0.14285714285714285	2	0	0	0	0
8006	8027	Плотно закрывается,	Сыворотка заключена в стеклянную бутылочку с затемнением.	joint_m	2	9.0	1	2	1	9.0	1.0	7	7.285714285714286	1	7	1	7.285714285714286	1.0	0.5461186812727502	0	1	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	0	3	1	1	0	0	0	0	0.42857142857142855	0.14285714285714285	0.14285714285714285	2	0	0	0	0
8007	8028	никаких проблем с упаковкой нет.	Плотно закрывается,	evaluation_r	5	5.6	0	5	0	5.6	1.0	2	9.0	1	2	1	9.0	1.0	0.4172977274806869	2	1	0	0	0	0	0	0.4	0.0	0.2	1	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	0
8008	8029	Эту сыворотку я хранила в прохладном темном месте.	Сыворотка заключена в стеклянную бутылочку с затемнением.	elaboration_r	8	5.375	1	8	1	5.375	1.0	7	7.285714285714286	1	7	1	7.285714285714286	1.0	0.816496580927726	2	1	2	0	0	0	0	0.25	0.25	0.125	1	0	0	0	1	3	1	1	0	0	0	0	0.42857142857142855	0.14285714285714285	0.14285714285714285	2	0	0	0	0
8009	8030	Granactive Retinoid 5% in Squalane The Ordinary	Эту сыворотку я хранила в прохладном темном месте.	elaboration_r	7	5.857142857142857	5	7	5	5.857142857142857	1.0	8	5.375	1	8	1	5.375	1.0	0.34641016151377546	0	0	0	0	0	1	0	0.0	0.0	0.0	0	0	0	0	0	2	1	2	0	0	0	0	0.25	0.25	0.125	1	0	0	0	1
