level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
11000	11021	это насилие.	«Нельзя совершать с другим человеком такие действия, на которые он не давал согласия.	joint_m	2	5.5	0	2	0	5.5	1.0	13	5.615384615384615	1	13	1	5.615384615384615	1.0	0.3597384670922507	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	0	0	1	3	2	1	1	0	0	0	0.23076923076923078	0.07692307692307693	0.15384615384615385	2	0	0	1	2
11001	11022	Мы против насилия по отношению к кому бы то ни было, в том числе по отношению к тем, кто совершил ошибку.»	«Нельзя совершать с другим человеком такие действия, на которые он не давал согласия.	joint_m	21	4.095238095238095	1	18	1	4.095238095238095	0.8571428571428571	13	5.615384615384615	1	13	1	5.615384615384615	1.0	0.6562508494589392	5	2	0	0	0	0	0	0.23809523809523808	0.0	0.09523809523809523	6	0	0	2	4	3	2	1	1	0	0	0	0.23076923076923078	0.07692307692307693	0.15384615384615385	2	0	0	1	2
11002	11023	Это хорошие ориентиры,	«Нельзя совершать с другим человеком такие действия, на которые он не давал согласия.	elaboration_r	3	6.666666666666667	1	3	1	6.666666666666667	1.0	13	5.615384615384615	1	13	1	5.615384615384615	1.0	0.485071250072666	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	1	3	2	1	1	0	0	0	0.23076923076923078	0.07692307692307693	0.15384615384615385	2	0	0	1	2
11003	11024	чтобы дети могли разобраться,	Это хорошие ориентиры,	purpose_r	4	6.5	0	4	0	6.5	1.0	3	6.666666666666667	1	3	1	6.666666666666667	1.0	0.5803207099605553	1	2	0	0	0	0	0	0.25	0.0	0.5	0	0	1	0	0	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	1
11004	11025	и опираться на них.	чтобы дети могли разобраться,	joint_m	4	4.0	0	4	0	4.0	1.0	4	6.5	0	4	0	6.5	1.0	0.6695340634119862	0	1	0	0	0	0	0	0.0	0.0	0.25	1	1	0	0	1	1	2	0	0	0	0	0	0.25	0.0	0.5	0	0	1	0	0
11005	11026	Вина и стыд им не помогут:	Это хорошие ориентиры,	comparison_m	6	3.5	1	6	1	3.5	1.0	3	6.666666666666667	1	3	1	6.666666666666667	1.0	0.6157673387654605	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	0	1	0	1	1	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	1
11006	11027	они оттягивают все душевные силы	Вина и стыд им не помогут:	elaboration_r	5	5.6	0	5	0	5.6	1.0	6	3.5	1	6	1	3.5	1.0	0.6963162337487846	1	1	1	0	0	0	0	0.2	0.2	0.2	0	0	0	0	1	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	0	1	0	1	1
11007	11028	на то, чтобы справиться с этими чувствами.	они оттягивают все душевные силы	purpose_r	7	5.142857142857143	0	7	0	5.142857142857143	1.0	5	5.6	0	5	0	5.6	1.0	0.6066236329939725	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	2	0	1	0	1	1	1	1	0	0	0	0	0.2	0.2	0.2	0	0	0	0	1
11008	11029	Разберитесь со своими травмами, которые резонируют в подобных ситуациях.	«Нельзя совершать с другим человеком такие действия, на которые он не давал согласия.	joint_m	9	7.111111111111111	1	9	1	7.111111111111111	1.0	13	5.615384615384615	1	13	1	5.615384615384615	1.0	0.7970533969860857	2	2	1	0	0	0	0	0.2222222222222222	0.1111111111111111	0.2222222222222222	2	0	0	0	1	3	2	1	1	0	0	0	0.23076923076923078	0.07692307692307693	0.15384615384615385	2	0	0	1	2
11009	11030	Попробуйте увидеть, как вы мгновенно превращаетесь в жертв и насильников.	Разберитесь со своими травмами, которые резонируют в подобных ситуациях.	joint_m	10	6.4	1	10	1	6.4	1.0	9	7.111111111111111	1	9	1	7.111111111111111	1.0	0.8300169704835841	2	3	0	2	0	0	0	0.2	0.0	0.3	1	1	0	0	1	2	2	1	0	0	0	0	0.2222222222222222	0.1111111111111111	0.2222222222222222	2	0	0	0	1
11010	11031	Если дети увидят адекватную реакцию взрослых,	они смогут задуматься над уроком.	condition_r	6	6.666666666666667	1	6	1	6.666666666666667	1.0	5	5.8	0	5	0	5.8	1.0	0.5675826407903526	3	1	1	0	0	0	0	0.5	0.16666666666666666	0.16666666666666666	0	0	1	0	0	1	2	0	0	0	0	0	0.2	0.0	0.4	1	0	0	0	1
11011	11032	они смогут задуматься над уроком.	«Нельзя совершать с другим человеком такие действия, на которые он не давал согласия.	joint_m	5	5.8	0	5	0	5.8	1.0	13	5.615384615384615	1	13	1	5.615384615384615	1.0	0.5940885257860046	1	2	0	0	0	0	0	0.2	0.0	0.4	1	0	0	0	1	3	2	1	1	0	0	0	0.23076923076923078	0.07692307692307693	0.15384615384615385	2	0	0	1	2
11012	11033	И это единственный шанс усвоить урок:	и научиться,	condition_r	6	5.333333333333333	1	6	1	5.333333333333333	1.0	2	5.5	0	2	0	5.5	1.0	0.10783269540940255	2	1	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0	1	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0
11013	11034	взрослые должны быть взрослыми,	И это единственный шанс усвоить урок:	elaboration_r	4	7.0	0	4	0	7.0	1.0	6	5.333333333333333	1	6	1	5.333333333333333	1.0	0.6974858324629157	2	0	1	0	1	0	0	0.5	0.25	0.0	0	0	0	0	0	2	1	1	0	0	0	0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0	1	0	0	1
