level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
10000	10021	Естественно через пару шагов упал	Поэтому	evaluation_r	5	5.8	1	5	1	5.8	1.0	1	7.0	1	1	1	7.0	1.0	0.01842413833178638	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0	0
10001	10022	и сломал ногу.	Естественно через пару шагов упал	joint_m	3	4.0	0	3	0	4.0	1.0	5	5.8	1	5	1	5.8	1.0	0.5504818825631803	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	1	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
10002	10023	Во-первых - теперь пришлось загипсовать ногу,	что сильно помешало любым попыткам мобилизовать пациента.	cause_r	6	6.666666666666667	0	6	0	6.666666666666667	1.0	7	7.285714285714286	0	7	0	7.285714285714286	1.0	0.7254762501100117	1	2	0	2	0	0	0	0.16666666666666666	0.0	0.3333333333333333	0	0	0	0	0	2	2	0	1	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	0	0	1
10003	10024	что сильно помешало любым попыткам мобилизовать пациента.	На этом все стало снова хуже.	elaboration_r	7	7.285714285714286	0	7	0	7.285714285714286	1.0	6	4.0	1	6	1	4.0	1.0	0.3240349374035276	2	2	0	1	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	0	0	1	0	1	1	1	0	0	0	0.0	0.16666666666666666	0.16666666666666666	1	0	0	0	2
10004	10025	Он и так не особо хорошо стоял на ногах, а теперь, с гипсом.	что сильно помешало любым попыткам мобилизовать пациента.	elaboration_r	13	3.6923076923076925	1	13	1	3.6923076923076925	1.0	7	7.285714285714286	0	7	0	7.285714285714286	1.0	0.7539737366299589	2	1	0	4	0	0	0	0.15384615384615385	0.0	0.07692307692307693	2	1	0	2	1	2	2	0	1	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	0	0	1
10005	10026	Во-вторых - его очень испугало само падение.	что сильно помешало любым попыткам мобилизовать пациента.	joint_m	7	5.428571428571429	0	7	0	5.428571428571429	1.0	7	7.285714285714286	0	7	0	7.285714285714286	1.0	0.7492686492653552	1	1	1	2	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	0	0	1	2	2	0	1	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	0	0	1
10006	10027	Т.к. чувствительность еще не совсем вернулась к нему,	его поразила вот эта неспособность контролировать свое тело.	cause_r	8	5.75	0	8	0	5.75	1.0	8	6.625	0	8	0	6.625	1.0	0.7637626158259734	1	1	0	3	0	0	0	0.125	0.0	0.125	2	0	0	1	1	2	2	0	0	0	0	0	0.25	0.0	0.25	0	0	0	1	1
10007	10028	его поразила вот эта неспособность контролировать свое тело.	Во-вторых - его очень испугало само падение.	cause_r	8	6.625	0	8	0	6.625	1.0	7	5.428571428571429	0	7	0	5.428571428571429	1.0	0.6110656258547267	2	2	0	0	0	0	0	0.25	0.0	0.25	0	0	0	1	1	1	1	1	2	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	0	0	1
10008	10029	Он летел в пол,	его поразила вот эта неспособность контролировать свое тело.	elaboration_r	4	3.0	1	4	1	3.0	1.0	8	6.625	0	8	0	6.625	1.0	0.4654746681256314	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1	2	2	0	0	0	0	0	0.25	0.0	0.25	0	0	0	1	1
10009	10030	и не смог даже как-то сгруппироваться,	Он летел в пол,	joint_m	6	5.5	0	6	0	5.5	1.0	4	3.0	1	4	1	3.0	1.0	0.18481299601601212	0	2	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	2	0	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1
