level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
1000	1001	и он боялся сделать шаг.	Он не хотел вставать,	sequence_m	5	4.0	0	5	0	4.0	1.0	4	4.5	1	4	1	4.5	1.0	0.6552980970848462	1	2	0	0	0	0	0	0.2	0.0	0.4	0	1	0	0	1	0	2	0	0	0	0	0	0.0	0.0	0.5	0	0	0	1	1
1001	1002	Ему казалось, что сейчас опять все выйдет из под контроля,	и он полетит.	cause_r	10	4.9	1	10	1	4.9	1.0	3	3.6666666666666665	0	3	0	3.6666666666666665	1.0	0.028866731565120606	1	2	0	2	0	0	0	0.1	0.0	0.2	2	0	1	0	2	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	1
1002	1003	и он полетит.	и он боялся сделать шаг.	cause_r	3	3.6666666666666665	0	3	0	3.6666666666666665	1.0	5	4.0	0	5	0	4.0	1.0	0.6454972243679028	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	1	1	2	0	0	0	0	0	0.2	0.0	0.4	0	1	0	0	1
1003	1004	И еще думалось, что полетит он не известно куда,	и ничего не сможет с этим делать.	cause_r	9	4.444444444444445	1	9	1	4.444444444444445	1.0	7	3.857142857142857	0	7	0	3.857142857142857	1.0	0.5741406933814772	0	2	1	2	0	0	0	0.0	0.1111111111111111	0.2222222222222222	0	1	1	1	1	0	2	0	0	0	0	0	0.0	0.0	0.2857142857142857	1	1	0	1	2
1004	1005	и ничего не сможет с этим делать.	и он полетит.	joint_m	7	3.857142857142857	0	7	0	3.857142857142857	1.0	3	3.6666666666666665	0	3	0	3.6666666666666665	1.0	0.20628782177041124	0	2	0	0	0	0	0	0.0	0.0	0.2857142857142857	1	1	0	1	2	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	1
1005	1006	С этим страхом они птом боролись еще очень долго.	Так врезалось в память страшное ощущение неконтролируемого полета.	elaboration_r	9	4.555555555555555	1	9	1	4.555555555555555	1.0	8	7.375	1	8	1	7.375	1.0	0.778498944161523	2	1	0	3	0	0	0	0.2222222222222222	0.0	0.1111111111111111	1	0	0	0	1	3	1	2	1	0	0	0	0.375	0.25	0.125	1	0	0	0	0
1006	1007	С трудом уговорили стоять	С этим страхом они птом боролись еще очень долго.	elaboration_r	4	5.5	1	4	1	5.5	1.0	9	4.555555555555555	1	9	1	4.555555555555555	1.0	0.6546536707079771	1	2	0	0	0	0	0	0.25	0.0	0.5	1	0	0	0	0	2	1	0	3	0	0	0	0.2222222222222222	0.0	0.1111111111111111	1	0	0	0	1
1007	1008	и шагать,	С трудом уговорили стоять	joint_m	2	4.0	0	2	0	4.0	1.0	4	5.5	1	4	1	5.5	1.0	0.447213595499958	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	1	2	0	0	0	0	0	0.25	0.0	0.5	1	0	0	0	0
1008	1009	а потом, когда он практически уже все мог,	он не мог вернуться ни к каким спортивным занятиям,	condition_r	8	4.375	0	8	0	4.375	1.0	9	4.777777777777778	0	9	0	4.777777777777778	1.0	0.7921180343813394	0	1	0	3	0	0	0	0.0	0.0	0.125	0	1	1	0	2	1	2	1	0	0	0	0	0.1111111111111111	0.1111111111111111	0.2222222222222222	1	0	0	2	1
1009	1010	он не мог вернуться ни к каким спортивным занятиям,	С трудом уговорили стоять	sequence_m	9	4.777777777777778	0	9	0	4.777777777777778	1.0	4	5.5	1	4	1	5.5	1.0	0.3161394783301604	1	2	1	0	0	0	0	0.1111111111111111	0.1111111111111111	0.2222222222222222	1	0	0	2	1	1	2	0	0	0	0	0	0.25	0.0	0.5	1	0	0	0	0
