level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
10500	10521	заметил одну особенность:	За время консультирования клиентов	same-unit_m	3	7.666666666666667	0	3	0	7.666666666666667	1.0	4	7.75	1	4	1	7.75	1.0	0.747545001596402	1	1	0	0	0	1	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	3	0	0	0	0	0	0	0.75	0.0	0.0	1	0	0	0	0
10501	10522	мало кто понимает, что такое конкурентные преимущества вообще,	За время консультирования клиентов	elaboration_r	8	6.875	0	8	0	6.875	1.0	4	7.75	1	4	1	7.75	1.0	0.391100295730395	1	1	1	2	0	0	0	0.125	0.125	0.125	0	0	0	0	2	3	0	0	0	0	0	0	0.75	0.0	0.0	1	0	0	0	0
10502	10523	в чем они проявляются у конкретного человека	мало кто понимает, что такое конкурентные преимущества вообще,	joint_m	7	5.428571428571429	0	7	0	5.428571428571429	1.0	8	6.875	0	8	0	6.875	1.0	0.762000762001143	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	2	0	0	0	2	1	1	1	2	0	0	0	0.125	0.125	0.125	0	0	0	0	2
10503	10524	и как их подавать на собеседовании.	мало кто понимает, что такое конкурентные преимущества вообще,	joint_m	6	5.0	0	6	0	5.0	1.0	8	6.875	0	8	0	6.875	1.0	0.6475761258027333	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	1	0	0	1	1	1	1	2	0	0	0	0.125	0.125	0.125	0	0	0	0	2
10504	10525	«а чем вы лучше других кандидатов?»	Как продолжение ситуации, у всех клиентов трудности с ответом на вопрос:	elaboration_r	6	5.0	0	6	0	5.0	1.0	11	5.636363636363637	1	11	1	5.636363636363637	1.0	0.6009252125773316	1	0	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.0	0	1	0	0	2	6	0	0	0	0	0	0	0.5454545454545454	0.0	0.0	3	0	1	0	0
10505	10526	или «почему мы должны принять на работу именно вас?».	«а чем вы лучше других кандидатов?»	joint_m	9	5.0	0	9	0	5.0	1.0	6	5.0	0	6	0	5.0	1.0	0.5251657709561149	1	1	1	1	0	0	0	0.1111111111111111	0.1111111111111111	0.1111111111111111	1	1	0	1	2	1	0	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.0	0	1	0	0	2
10506	10527	При том, что приведенные вопросы и ответы к ним в реальности к способностям или достижениям кандидата никакого отношения не имеют,	Как продолжение ситуации, у всех клиентов трудности с ответом на вопрос:	elaboration_r	20	5.55	1	19	1	5.55	0.95	11	5.636363636363637	1	11	1	5.636363636363637	1.0	0.4245629550950932	7	2	0	0	0	0	0	0.35	0.0	0.1	4	2	1	1	2	6	0	0	0	0	0	0	0.5454545454545454	0.0	0.0	3	0	1	0	0
10507	10528	сам факт того,	При том, что приведенные вопросы и ответы к ним в реальности к способностям или достижениям кандидата никакого отношения не имеют,	contrast_m	3	4.0	0	3	0	4.0	1.0	20	5.55	1	19	1	5.55	0.95	0.316227766016838	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	1	7	2	0	0	0	0	0	0.35	0.0	0.1	4	2	1	1	2
10508	10529	что человек не представляет, чем же он так хорош,	сам факт того,	elaboration_r	9	4.555555555555555	0	9	0	4.555555555555555	1.0	3	4.0	0	3	0	4.0	1.0	0.07599594161580774	1	1	1	1	0	0	0	0.1111111111111111	0.1111111111111111	0.1111111111111111	0	0	1	2	2	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	1
10509	10530	вызывает затруднения в ответах на «каверзные» вопросы.	сам факт того,	same-unit_m	7	6.857142857142857	0	7	0	6.857142857142857	1.0	3	4.0	0	3	0	4.0	1.0	0.048539422534229784	3	1	1	0	0	0	0	0.42857142857142855	0.14285714285714285	0.14285714285714285	2	0	0	0	0	1	0	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	1
