level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
5000	5012	Здесь посетители до сих пор читают бумажные газеты.	Да и с 20-ым веком, по-моему, еще не до конца свыклись..	elaboration_r	8	5.5	1	8	1	5.5	1.0	11	4.181818181818182	1	11	1	4.181818181818182	1.0	0.7559289460184544	3	1	1	1	0	0	0	0.375	0.125	0.125	1	0	0	0	0	2	1	1	2	0	0	0	0.18181818181818182	0.09090909090909091	0.09090909090909091	2	1	0	2	0
5001	5013	А для удобства подпирают их специальными смешными подставочками.	Здесь посетители до сих пор читают бумажные газеты.	joint_m	8	7.125	1	8	1	7.125	1.0	8	5.5	1	8	1	5.5	1.0	0.7032942102214813	2	1	2	0	0	0	0	0.25	0.25	0.125	1	1	0	0	1	3	1	1	1	0	0	0	0.375	0.125	0.125	1	0	0	0	0
5002	5014	Венские традиции...	Здесь посетители до сих пор читают бумажные газеты.	evaluation_r	2	9.0	1	2	1	9.0	1.0	8	5.5	1	8	1	5.5	1.0	0.5239368319955838	1	0	1	0	0	0	0	0.5	0.5	0.0	0	0	0	0	0	3	1	1	1	0	0	0	0.375	0.125	0.125	1	0	0	0	0
5003	5015	Но шницель мне все же приносят,	Прошу официанта принести мне шницель, а к нему – стакан воды	contrast_m	6	4.333333333333333	1	6	1	4.333333333333333	1.0	11	4.545454545454546	1	11	1	4.545454545454546	1.0	0.6831300510639733	1	1	0	0	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	2	1	4	2	0	0	0	0	0	0.36363636363636365	0.0	0.18181818181818182	1	1	0	0	2
5004	5016	я отрезаю от него кусок	Но шницель мне все же приносят,	sequence_m	5	3.8	0	5	0	3.8	1.0	6	4.333333333333333	1	6	1	4.333333333333333	1.0	0.6475761258027333	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	2	1	1	0	0	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	2	1
5005	5017	и лишь потом вспоминаю, что еду надо запечатлеть.	Но шницель мне все же приносят,	sequence_m	8	5.25	0	8	0	5.25	1.0	6	4.333333333333333	1	6	1	4.333333333333333	1.0	0.4819612050744052	1	2	0	2	0	0	0	0.125	0.0	0.25	0	1	1	1	0	1	1	0	0	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	2	1
5006	5018	Далее на 15 минут мир вокруг перестает существовать.	Но шницель мне все же приносят,	sequence_m	8	5.625	1	8	1	5.625	1.0	6	4.333333333333333	1	6	1	4.333333333333333	1.0	0.44691536519355457	2	2	0	2	0	1	0	0.25	0.0	0.25	1	0	0	0	0	1	1	0	0	0	0	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	2	1
5007	5019	Телефон делает «плим-плим».	Сначала мама справляется, не обижают ли меня в Вене.	preparation_r	3	8.333333333333334	1	3	1	8.333333333333334	1.0	9	4.888888888888889	2	9	2	4.888888888888889	1.0	0.6044705248269888	2	1	0	0	0	0	0	0.6666666666666666	0.0	0.3333333333333333	0	0	0	0	0	1	2	0	1	0	0	0	0.1111111111111111	0.0	0.2222222222222222	1	0	0	2	1
5008	5020	Потом Луна Моей Жизни интересуется, как мое самочувствие с настроением	Сначала мама справляется, не обижают ли меня в Вене.	sequence_m	10	6.1	4	10	4	6.1	1.0	9	4.888888888888889	2	9	2	4.888888888888889	1.0	0.5967143539890417	2	1	0	2	0	0	0	0.2	0.0	0.1	1	0	0	0	0	1	2	0	1	0	0	0	0.1111111111111111	0.0	0.2222222222222222	1	0	0	2	1
5009	5021	и не собираюсь ли я в обратный путь.	Потом Луна Моей Жизни интересуется, как мое самочувствие с настроением	joint_m	8	3.625	0	8	0	3.625	1.0	10	6.1	4	10	4	6.1	1.0	0.6210590034081188	1	1	1	0	0	0	0	0.125	0.125	0.125	1	1	0	2	1	2	1	0	2	0	0	0	0.2	0.0	0.1	1	0	0	0	0
5010	5022	Решаю отправить ему довольное фото,	Потом Луна Моей Жизни интересуется, как мое самочувствие с настроением	sequence_m	5	6.2	1	5	1	6.2	1.0	10	6.1	4	10	4	6.1	1.0	0.609449400220044	1	2	1	0	0	0	0	0.2	0.2	0.4	0	0	0	0	1	2	1	0	2	0	0	0	0.2	0.0	0.1	1	0	0	0	0
5011	5023	но выходит почему-то грустно.	Решаю отправить ему довольное фото,	contrast_m	4	6.5	0	4	0	6.5	1.0	5	6.2	1	5	1	6.2	1.0	0.7559289460184544	0	1	0	2	0	0	0	0.0	0.0	0.25	0	1	0	0	0	1	2	1	0	0	0	0	0.2	0.2	0.4	0	0	0	0	1
5012	5024	Не мастер я селфи, увы…	но выходит почему-то грустно.	evaluation_r	5	3.8	1	5	1	3.8	1.0	4	6.5	0	4	0	6.5	1.0	0.6432675209026769	2	0	0	0	0	0	0	0.4	0.0	0.0	0	0	0	1	1	0	1	0	2	0	0	0	0.0	0.0	0.25	0	1	0	0	0
5013	5025	Пианист играет легкий джаз.	За спиной у меня – огромное старинное зеркало. И фортепьяно.	elaboration_r	4	6.0	1	4	1	6.0	1.0	10	5.1	2	10	2	5.1	1.0	0.5916079783099616	2	1	1	0	0	0	0	0.5	0.25	0.25	0	0	0	0	0	3	0	2	0	0	0	0	0.3	0.2	0.0	2	1	0	0	1
5014	5026	Не хочется уходить…	За спиной у меня – огромное старинное зеркало. И фортепьяно.	evaluation_r	3	5.666666666666667	1	3	1	5.666666666666667	1.0	10	5.1	2	10	2	5.1	1.0	0.4654746681256314	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	3	0	2	0	0	0	0	0.3	0.2	0.0	2	1	0	0	1
5015	5027	Но надо.	Не хочется уходить…	contrast_m	2	3.5	1	2	1	3.5	1.0	3	5.666666666666667	1	3	1	5.666666666666667	1.0	0.512989176042577	0	0	0	1	0	0	0	0.0	0.0	0.0	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
5016	5028	Отель-чемодан-метро.	Тут батарейка в моем телефоне окончательно садится.	preparation_r	1	20.0	0	1	0	20.0	1.0	7	6.428571428571429	1	7	1	6.428571428571429	1.0	0.5773502691896257	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	2	1	0	2	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	0	0	0	0
5017	5029	Тайм-чек.	Отель-чемодан-метро.	joint_m	1	9.0	0	1	0	9.0	1.0	1	20.0	0	1	0	20.0	1.0	0.5477225575051661	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0
5018	5030	Позже я ее немного подзарядила в электричке по дороге в аэропорт,	Тут батарейка в моем телефоне окончательно садится.	sequence_m	11	5.0	1	10	1	5.0	0.9090909090909091	7	6.428571428571429	1	7	1	6.428571428571429	1.0	0.6295508882927825	3	1	0	2	0	0	0	0.2727272727272727	0.0	0.09090909090909091	3	0	0	0	2	2	1	0	2	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	0	0	0	0
5019	5031	но	Позже я ее немного подзарядила в электричке по дороге в аэропорт,	contrast_m	1	2.0	0	1	0	2.0	1.0	11	5.0	1	10	1	5.0	0.9090909090909091	0.17541160386140583	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	3	1	0	2	0	0	0	0.2727272727272727	0.0	0.09090909090909091	3	0	0	0	2
5020	5032	для съемки	этого мало.	purpose_r	2	4.5	0	2	0	4.5	1.0	2	5.0	0	2	0	5.0	1.0	0.5222329678670935	1	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0	1
5021	5033	этого мало.	но	same-unit_m	2	5.0	0	2	0	5.0	1.0	1	2.0	0	1	0	2.0	1.0	0.007855246784369017	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0
5022	5034	Впрочем, в аэропорту все прошло обыденно,	Пограничник обнаружил, что последняя страница в моем паспорте слегка – ну то есть совсем слегка – помята,	preparation_r	6	6.0	1	6	1	6.0	1.0	17	5.235294117647059	1	15	1	5.235294117647059	0.8823529411764706	0.5936168397046637	1	1	0	2	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	0	0	0	1	3	3	1	3	0	0	0	0.17647058823529413	0.058823529411764705	0.17647058823529413	1	0	1	1	1
5023	5035	если не считать паспортного контроля.	Впрочем, в аэропорту все прошло обыденно,	condition_r	5	6.6	0	5	0	6.6	1.0	6	6.0	1	6	1	6.0	1.0	0.7325198740332296	1	1	1	0	0	0	0	0.2	0.2	0.2	0	0	1	1	0	1	1	0	2	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	0	0	0	1
5024	5036	Пограничник обнаружил, что последняя страница в моем паспорте слегка – ну то есть совсем слегка – помята,	В итоге он закончил меня отчитывать,	solutionhood_r	17	5.235294117647059	1	15	1	5.235294117647059	0.8823529411764706	6	5.166666666666667	1	6	1	5.166666666666667	1.0	0.14083414533723232	3	3	1	3	0	0	0	0.17647058823529413	0.058823529411764705	0.17647058823529413	1	0	1	1	1	1	2	0	0	0	0	0	0.16666666666666666	0.0	0.3333333333333333	1	0	0	0	2
5025	5037	и грозным голосом спросил вас ист, собственно, дас.	Пограничник обнаружил, что последняя страница в моем паспорте слегка – ну то есть совсем слегка – помята,	sequence_m	8	5.5	0	8	0	5.5	1.0	17	5.235294117647059	1	15	1	5.235294117647059	0.8823529411764706	0.6761234037828132	2	1	1	1	0	0	0	0.25	0.125	0.125	0	1	0	0	1	3	3	1	3	0	0	0	0.17647058823529413	0.058823529411764705	0.17647058823529413	1	0	1	1	1
5026	5038	Я ему чисто по-человечески попыталась объяснить, дескать, энтшульдиген зи,	Пограничник обнаружил, что последняя страница в моем паспорте слегка – ну то есть совсем слегка – помята,	sequence_m	9	7.333333333333333	1	9	1	7.333333333333333	1.0	17	5.235294117647059	1	15	1	5.235294117647059	0.8823529411764706	0.7559289460184544	0	2	0	3	0	0	0	0.0	0.0	0.2222222222222222	0	0	0	0	2	3	3	1	3	0	0	0	0.17647058823529413	0.058823529411764705	0.17647058823529413	1	0	1	1	1
5027	5039	помялся аусвайс,	Пограничник обнаружил, что последняя страница в моем паспорте слегка – ну то есть совсем слегка – помята,	sequence_m	2	7.5	0	2	0	7.5	1.0	17	5.235294117647059	1	15	1	5.235294117647059	0.8823529411764706	0.3779644730092272	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	3	3	1	3	0	0	0	0.17647058823529413	0.058823529411764705	0.17647058823529413	1	0	1	1	1
5028	5040	дело житейское.	помялся аусвайс,	evaluation_r	2	7.0	0	2	0	7.0	1.0	2	7.5	0	2	0	7.5	1.0	0.5590169943749475	1	0	1	0	0	0	0	0.5	0.5	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
5029	5041	Но в ответ он разразился такой гневной тирадой,	что я всерьез принялась подсчитывать,	cause_r	8	5.0	1	8	1	5.0	1.0	5	6.6	0	5	0	6.6	1.0	0.6397479824623736	2	1	1	0	0	0	0	0.25	0.125	0.125	1	1	0	0	1	0	2	0	1	0	0	0	0.0	0.0	0.4	0	0	0	0	2
5030	5042	что я всерьез принялась подсчитывать,	помялся аусвайс,	contrast_m	5	6.6	0	5	0	6.6	1.0	2	7.5	0	2	0	7.5	1.0	0.24260524023674612	0	2	0	1	0	0	0	0.0	0.0	0.4	0	0	0	0	2	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
5031	5043	сколько лет мне исполнится,	что я всерьез принялась подсчитывать,	evaluation_r	4	6.0	0	4	0	6.0	1.0	5	6.6	0	5	0	6.6	1.0	0.7352146220938077	1	1	0	0	0	1	0	0.25	0.0	0.25	0	0	0	0	1	0	2	0	1	0	0	0	0.0	0.0	0.4	0	0	0	0	2
5032	5044	когда я выйду на свободу,	сколько лет мне исполнится,	condition_r	5	4.2	0	5	0	4.2	1.0	4	6.0	0	4	0	6.0	1.0	0.6382847385042254	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	1	0	1	1	1	0	0	0	1	0	0.25	0.0	0.25	0	0	0	0	1
5033	5045	отбарабанив положенный срок в австрийской тюрьме.	когда я выйду на свободу,	condition_r	6	7.333333333333333	0	6	0	7.333333333333333	1.0	5	4.2	0	5	0	4.2	1.0	0.3157415624345932	2	1	2	0	0	0	0	0.3333333333333333	0.3333333333333333	0.16666666666666666	1	0	0	0	0	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	1	0	1
5034	5046	Всех деталей я не поняла,	что я всерьез принялась подсчитывать,	evaluation_r	5	4.2	1	5	1	4.2	1.0	5	6.6	0	5	0	6.6	1.0	0.6974858324629157	1	1	0	0	0	0	0	0.2	0.0	0.2	0	0	0	1	1	0	2	0	1	0	0	0	0.0	0.0	0.4	0	0	0	0	2
5035	5047	поскольку немецким почти не владею,	Всех деталей я не поняла,	cause_r	5	6.2	0	5	0	6.2	1.0	5	4.2	1	5	1	4.2	1.0	0.5843714680997768	0	1	1	1	0	0	0	0.0	0.2	0.2	0	0	1	1	0	1	1	0	0	0	0	0	0.2	0.0	0.2	0	0	0	1	1
5036	5048	а на английский язык свои угрозы пограничник переводить поленился.	поскольку немецким почти не владею,	joint_m	9	6.444444444444445	0	9	0	6.444444444444445	1.0	5	6.2	0	5	0	6.2	1.0	0.3754085417100114	3	2	1	0	0	0	0	0.3333333333333333	0.1111111111111111	0.2222222222222222	1	1	0	0	0	0	1	1	1	0	0	0	0.0	0.2	0.2	0	0	1	1	0
5037	5049	шлепнул печать	В итоге он закончил меня отчитывать,	sequence_m	2	6.5	0	2	0	6.5	1.0	6	5.166666666666667	1	6	1	5.166666666666667	1.0	0.5	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	1	2	0	0	0	0	0	0.16666666666666666	0.0	0.3333333333333333	1	0	0	0	2
5038	5050	и махнул рукой, мол, проваливай, несознательная фрау.	В итоге он закончил меня отчитывать,	sequence_m	7	6.714285714285714	0	7	0	6.714285714285714	1.0	6	5.166666666666667	1	6	1	5.166666666666667	1.0	0.5400663598039755	2	2	1	1	0	0	0	0.2857142857142857	0.14285714285714285	0.2857142857142857	0	1	0	0	0	1	2	0	0	0	0	0	0.16666666666666666	0.0	0.3333333333333333	1	0	0	0	2
5039	5051	Уф, перевожу дыхание,	Прощай, Вена, прощай Брейгель!	preparation_r	3	6.333333333333333	1	3	1	6.333333333333333	1.0	4	6.75	3	4	3	6.75	1.0	0.6324555320336759	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	0
5040	5052	ищу на табло свой рейс на Тель-Авив.	Уф, перевожу дыхание,	sequence_m	7	4.285714285714286	1	6	1	4.285714285714286	0.8571428571428571	3	6.333333333333333	1	3	1	6.333333333333333	1.0	0.3543042411248071	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	2	0	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
5041	5053	Кофе и десерт на дорожку	Уф, перевожу дыхание,	sequence_m	5	4.0	1	5	1	4.0	1.0	3	6.333333333333333	1	3	1	6.333333333333333	1.0	0.7078028412278314	3	0	0	0	0	0	0	0.6	0.0	0.0	1	1	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
5042	5054	Нахожу свой выход.	Уф, перевожу дыхание,	sequence_m	3	5.333333333333333	1	3	1	5.333333333333333	1.0	3	6.333333333333333	1	3	1	6.333333333333333	1.0	0.6900655593423543	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
5043	5055	Но не тут-то было.	Прощай, Вена, прощай Брейгель!	contrast_m	4	3.75	1	4	1	3.75	1.0	4	6.75	3	4	3	6.75	1.0	0.5163977794943222	0	1	0	0	0	0	0	0.0	0.0	0.25	0	1	0	2	0	0	2	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	0
5044	5056	Мы просидели в самолете больше часа,	Но не тут-то было.	elaboration_r	6	5.166666666666667	1	6	1	5.166666666666667	1.0	4	3.75	1	4	1	3.75	1.0	0.2875845880975949	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.25	0	1	0	2	0
5045	5057	поскольку на борту обнаружили чей-то бесхозный чемодан.	Мы просидели в самолете больше часа,	cause_r	7	7.0	0	7	0	7.0	1.0	6	5.166666666666667	1	6	1	5.166666666666667	1.0	0.5294644092271035	2	1	1	0	0	0	0	0.2857142857142857	0.14285714285714285	0.14285714285714285	1	0	1	0	0	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	0	0	0	1
5046	5058	Поднялась суматоха,	Мы просидели в самолете больше часа,	elaboration_r	2	9.0	1	2	1	9.0	1.0	6	5.166666666666667	1	6	1	5.166666666666667	1.0	0.6236095644623235	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	0	0	0	1
5047	5059	весь багаж переворошили,	Поднялась суматоха,	sequence_m	3	7.333333333333333	0	3	0	7.333333333333333	1.0	2	9.0	1	2	1	9.0	1.0	0.5290009265294386	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
5048	5060	подозрительный чемодан выгнали вон,	Поднялась суматоха,	sequence_m	4	8.0	0	4	0	8.0	1.0	2	9.0	1	2	1	9.0	1.0	0.3423672020023464	1	1	1	1	0	0	0	0.25	0.25	0.25	0	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
5049	5061	но в результате рейс наш вылетел с немалым опозданием.	подозрительный чемодан выгнали вон,	contrast_m	9	5.111111111111111	0	9	0	5.111111111111111	1.0	4	8.0	0	4	0	8.0	1.0	0.5289384219088221	3	1	1	0	0	0	0	0.3333333333333333	0.1111111111111111	0.1111111111111111	2	1	0	0	0	1	1	1	1	0	0	0	0.25	0.25	0.25	0	0	0	0	0
5050	5062	А потом я заснула	Прощай, Вена, прощай Брейгель!	sequence_m	4	3.5	1	4	1	3.5	1.0	4	6.75	3	4	3	6.75	1.0	0.5773502691896257	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1	0	2	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	0
5051	5063	и проснулась уже в Израиле.	А потом я заснула	sequence_m	5	4.6	1	5	1	4.6	1.0	4	3.5	1	4	1	3.5	1.0	0.46655067278907647	0	1	0	1	0	0	0	0.0	0.0	0.2	1	1	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1
5052	5064	Наступил новый день, в котором была дорога в Иерусалим, семья и работа…	А потом я заснула	sequence_m	12	5.0	2	11	2	5.0	0.9166666666666666	4	3.5	1	4	1	3.5	1.0	0.03920103381459024	3	2	1	0	0	0	0	0.25	0.08333333333333333	0.16666666666666666	2	1	0	0	1	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1
5053	5065	Спасибо, что дочитали до конца.	А потом я заснула	evaluation_r	5	5.4	1	5	1	5.4	1.0	4	3.5	1	4	1	3.5	1.0	0.3687328949800353	2	1	0	0	0	0	0	0.4	0.0	0.2	1	0	1	0	0	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1
5054	5066	Чтобы упражнения приносили заметный эффект,	важно сочетать их с правильным питанием.	purpose_r	5	7.8	1	5	1	7.8	1.0	6	5.833333333333333	0	6	0	5.833333333333333	1.0	0.7762058898884628	2	1	1	0	0	0	0	0.4	0.2	0.2	0	0	1	0	0	1	1	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.16666666666666666	1	0	0	0	1
5055	5067	важно сочетать их с правильным питанием.	Также эффективным	preparation_r	6	5.833333333333333	0	6	0	5.833333333333333	1.0	2	8.0	1	2	1	8.0	1.0	0.2079203485884416	1	1	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.16666666666666666	1	0	0	0	1	0	0	1	1	0	0	0	0.0	0.5	0.0	0	0	0	0	0
5056	5068	Кроме того нельзя забывать об активном образе жизни:	важно сочетать их с правильным питанием.	joint_m	8	5.625	1	8	1	5.625	1.0	6	5.833333333333333	0	6	0	5.833333333333333	1.0	0.6626079601659047	2	1	1	1	0	0	0	0.25	0.125	0.125	2	0	0	0	1	1	1	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.16666666666666666	1	0	0	0	1
5057	5069	нужно стараться больше ходить пешком.	Кроме того нельзя забывать об активном образе жизни:	elaboration_r	5	6.6	0	5	0	6.6	1.0	8	5.625	1	8	1	5.625	1.0	0.7205766921228921	0	2	1	2	0	0	0	0.0	0.2	0.4	0	0	0	0	0	2	1	1	1	0	0	0	0.25	0.125	0.125	2	0	0	0	1
5058	5070	для проработки спины и рук	является плавание в бассейне.	purpose_r	5	4.4	0	5	0	4.4	1.0	4	6.5	0	4	0	6.5	1.0	0.6432675209026769	3	0	0	0	0	0	0	0.6	0.0	0.0	1	1	0	0	0	2	1	0	0	0	0	0	0.5	0.0	0.25	1	0	0	0	0
5059	5071	является плавание в бассейне.	Также эффективным	same-unit_m	4	6.5	0	4	0	6.5	1.0	2	8.0	1	2	1	8.0	1.0	0.3386567389283721	2	1	0	0	0	0	0	0.5	0.0	0.25	1	0	0	0	0	0	0	1	1	0	0	0	0.0	0.5	0.0	0	0	0	0	0
5060	5072	Благодаря плаванию	укрепляется спина, повышается эластичность кожи,	cause_r	2	8.5	1	2	1	8.5	1.0	5	8.8	0	5	0	8.8	1.0	0.5204164998665332	1	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	3	2	0	0	0	0	0	0.6	0.0	0.4	0	0	0	0	0
5061	5073	укрепляется спина, повышается эластичность кожи,	Также эффективным	elaboration_r	5	8.8	0	5	0	8.8	1.0	2	8.0	1	2	1	8.0	1.0	0.14118821719081734	3	2	0	0	0	0	0	0.6	0.0	0.4	0	0	0	0	0	0	0	1	1	0	0	0	0.0	0.5	0.0	0	0	0	0	0
