level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
7000	7017	Что будет происходить,	В этом случае, вы будете втыкаться в землю	solutionhood_r	3	6.666666666666667	1	3	1	6.666666666666667	1.0	8	4.375	1	8	1	4.375	1.0	0.5563486402641868	0	1	0	0	1	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	1	2	1	0	0	1	0	0	0.25	0.0	0.125	2	0	0	0	1
7001	7018	если стопы	Что будет происходить,	condition_r	2	4.5	0	2	0	4.5	1.0	3	6.666666666666667	1	3	1	6.666666666666667	1.0	0.5640760748177662	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	1	0	0	0	1	0	0	1	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	1
7002	7019	во время приземления	будет впереди центра тяжести?	condition_r	3	6.0	0	3	0	6.0	1.0	4	6.5	0	4	0	6.5	1.0	0.6695340634119862	2	0	0	0	0	0	0	0.6666666666666666	0.0	0.0	1	0	0	0	0	2	1	0	0	0	0	0	0.5	0.0	0.25	1	0	0	0	0
7003	7020	будет впереди центра тяжести?	если стопы	same-unit_m	4	6.5	0	4	0	6.5	1.0	2	4.5	0	2	0	4.5	1.0	0.11585535427290083	2	1	0	0	0	0	0	0.5	0.0	0.25	1	0	0	0	0	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	1	0	0
7004	7021	и сила	В этом случае, вы будете втыкаться в землю	joint_m	2	2.5	0	2	0	2.5	1.0	8	4.375	1	8	1	4.375	1.0	0.3086066999241838	1	0	0	0	0	0	0	0.5	0.0	0.0	0	1	0	0	0	2	1	0	0	1	0	0	0.25	0.0	0.125	2	0	0	0	1
7005	7022	противодействующая силе тяжести	и сила	elaboration_r	3	9.666666666666666	0	3	0	9.666666666666666	1.0	2	2.5	0	2	0	2.5	1.0	0.015503853599009314	2	1	0	0	0	0	0	0.6666666666666666	0.0	0.3333333333333333	0	0	0	0	0	1	0	0	0	0	0	0	0.5	0.0	0.0	0	1	0	0	0
7006	7023	будет выталкивать вас обратно под этим же углом.	и сила	same-unit_m	8	5.125	0	8	0	5.125	1.0	2	2.5	0	2	0	2.5	1.0	0.0009118819655545162	1	1	0	1	1	0	0	0.125	0.0	0.125	1	0	0	1	1	1	0	0	0	0	0	0	0.5	0.0	0.0	0	1	0	0	0
7007	7024	Плюс к этому вы дополнительно нагружаете коленный сустав,	что со временем приведет к болезненности	cause_r	8	6.25	1	8	1	6.25	1.0	6	5.833333333333333	0	6	0	5.833333333333333	1.0	0.5755402438233691	1	1	1	2	0	0	0	0.125	0.125	0.125	1	0	0	0	2	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	2	0	0	0	1
7008	7025	что со временем приведет к болезненности	В этом случае, вы будете втыкаться в землю	joint_m	6	5.833333333333333	0	6	0	5.833333333333333	1.0	8	4.375	1	8	1	4.375	1.0	0.7715167498104596	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	2	0	0	0	1	2	1	0	0	1	0	0	0.25	0.0	0.125	2	0	0	0	1
7009	7026	во время пробежки.	что со временем приведет к болезненности	condition_r	3	5.333333333333333	0	3	0	5.333333333333333	1.0	6	5.833333333333333	0	6	0	5.833333333333333	1.0	0.6123724356957946	2	0	0	0	0	0	0	0.6666666666666666	0.0	0.0	1	0	0	0	0	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	2	0	0	0	1
7010	7027	Еще важный момент,	после отталкивания старайтесь максимально быстро подтягивать голень толчковой ноги к ягодице.	evaluation_r	3	5.333333333333333	1	3	1	5.333333333333333	1.0	11	7.545454545454546	0	11	0	7.545454545454546	1.0	0.3879917968315853	1	0	1	1	0	0	0	0.3333333333333333	0.3333333333333333	0.0	0	0	0	0	0	4	2	1	2	0	0	0	0.36363636363636365	0.09090909090909091	0.18181818181818182	2	0	0	0	0
7011	7028	Это позволит как можно меньше находиться на опоре,	что заставит увеличить вашу скорость.	cause_r	8	5.375	1	8	1	5.375	1.0	5	6.6	0	5	0	6.6	1.0	0.5784677999137644	1	2	0	2	0	1	0	0.125	0.0	0.25	1	0	0	0	1	1	2	0	0	0	0	0	0.2	0.0	0.4	0	0	0	0	1
7012	7029	что заставит увеличить вашу скорость.	после отталкивания старайтесь максимально быстро подтягивать голень толчковой ноги к ягодице.	purpose_r	5	6.6	0	5	0	6.6	1.0	11	7.545454545454546	0	11	0	7.545454545454546	1.0	0.5865884600854132	1	2	0	0	0	0	0	0.2	0.0	0.4	0	0	0	0	1	4	2	1	2	0	0	0	0.36363636363636365	0.09090909090909091	0.18181818181818182	2	0	0	0	0
7013	7030	Помните правильная техника это залог здорового и экономично бега,	после отталкивания старайтесь максимально быстро подтягивать голень толчковой ноги к ягодице.	evaluation_r	9	6.333333333333333	1	9	1	6.333333333333333	1.0	11	7.545454545454546	0	11	0	7.545454545454546	1.0	0.7828813612588127	3	1	2	1	0	0	0	0.3333333333333333	0.2222222222222222	0.1111111111111111	0	1	0	0	1	4	2	1	2	0	0	0	0.36363636363636365	0.09090909090909091	0.18181818181818182	2	0	0	0	0
7014	7031	при котором вы получаете удовольствие, а не изнурение.	Помните правильная техника это залог здорового и экономично бега,	condition_r	8	5.875	0	8	0	5.875	1.0	9	6.333333333333333	1	9	1	6.333333333333333	1.0	0.8038369524685004	2	1	0	0	0	0	0	0.25	0.0	0.125	1	1	0	1	2	3	1	2	1	0	0	0	0.3333333333333333	0.2222222222222222	0.1111111111111111	0	1	0	0	1
7015	7032	На что должно приходиться приземление	необходимо страраться бегать с полной стопы.	solutionhood_r	5	6.6	1	5	1	6.6	1.0	6	6.5	0	6	0	6.5	1.0	0.7833494518006403	1	1	1	0	0	0	0	0.2	0.2	0.2	1	0	0	0	1	1	2	2	0	0	0	0	0.16666666666666666	0.3333333333333333	0.3333333333333333	1	0	0	0	0
7016	7033	во время бега	На что должно приходиться приземление	condition_r	3	3.6666666666666665	0	3	0	3.6666666666666665	1.0	5	6.6	1	5	1	6.6	1.0	0.4931969619160719	2	0	0	0	0	0	0	0.6666666666666666	0.0	0.0	1	0	0	0	0	1	1	1	0	0	0	0	0.2	0.2	0.2	1	0	0	0	1
