level_0	index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
2500	2509	на него и обратим внимание.	Оба профиля	elaboration_r	5	4.6	0	5	0	4.6	1.0	2	5.0	1	2	1	5.0	1.0	0.17245596398780946	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	1	1	1	0	0	0	0	1	0	0.5	0.0	0.0	0	0	0	0	0
2501	2510	В профиле internal привязан ACL-лист domains как apply-inbound-acl.	на него и обратим внимание.	elaboration_r	8	7.5	1	8	1	7.5	1.0	5	4.6	0	5	0	4.6	1.0	0.17497615817084314	2	1	0	0	0	0	0	0.25	0.0	0.125	1	0	1	0	0	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	1	1
2502	2511	Именно эта строчка отвечает за работу ACL на уровне профиля.	В профиле internal привязан ACL-лист domains как apply-inbound-acl.	elaboration_r	10	5.1	1	10	1	5.1	1.0	8	7.5	1	8	1	7.5	1.0	0.6464599351554542	4	1	0	0	0	0	0	0.4	0.0	0.1	2	0	0	1	0	2	1	0	0	0	0	0	0.25	0.0	0.125	1	0	1	0	0
2503	2512	Пока с профилями всё.	Оба профиля	evaluation_r	4	4.5	1	4	1	4.5	1.0	2	5.0	1	2	1	5.0	1.0	0.3644280076848492	1	0	0	1	0	0	0	0.25	0.0	0.0	1	0	0	0	1	1	0	0	0	0	1	0	0.5	0.0	0.0	0	0	0	0	0
2504	2513	Context	Контекст, кроме всего прочего, используется в маршрутизации вызовов.	preparation_r	1	7.0	1	1	1	7.0	1.0	8	7.625	1	8	1	7.625	1.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	3	1	1	0	0	0	0	0.375	0.125	0.125	2	0	0	0	1
2505	2514	Все входящие маршруты привязаны к контексту Public.	Контекст, кроме всего прочего, используется в маршрутизации вызовов.	elaboration_r	7	6.428571428571429	2	7	2	6.428571428571429	1.0	8	7.625	1	8	1	7.625	1.0	0.7376433061167325	2	2	0	0	0	0	0	0.2857142857142857	0.0	0.2857142857142857	1	0	0	0	0	3	1	1	0	0	0	0	0.375	0.125	0.125	2	0	0	0	1
2506	2515	Исходящие (в город, на сотовые, междугородка, международка, и любые другие) маршруты находятся (по умолчанию) в контексте имени домена	Все входящие маршруты привязаны к контексту Public.	elaboration_r	18	6.5	1	18	1	6.5	1.0	7	6.428571428571429	2	7	2	6.428571428571429	1.0	0.17825699325456493	8	2	2	0	0	0	0	0.4444444444444444	0.1111111111111111	0.1111111111111111	4	1	0	0	0	2	2	0	0	0	0	0	0.2857142857142857	0.0	0.2857142857142857	1	0	0	0	0
2507	2516	(назовем его domain.local).	Исходящие (в город, на сотовые, междугородка, международка, и любые другие) маршруты находятся (по умолчанию) в контексте имени домена	elaboration_r	3	8.333333333333334	0	3	0	8.333333333333334	1.0	18	6.5	1	18	1	6.5	1.0	0.3114721903687941	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	1	8	2	2	0	0	0	0	0.4444444444444444	0.1111111111111111	0.1111111111111111	4	1	0	0	0
2508	2517	ACL	Теперь давайте разберемся с ACL.	preparation_r	1	3.0	0	1	0	3.0	1.0	5	5.6	1	5	1	5.6	1.0	0.30618621784789724	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	2	0	1	0	0	0	0.0	0.0	0.4	1	0	0	0	0
2509	2518	Теперь давайте разберемся с ACL.	В ACL-лист domains прописываем сеть (ну к примеру 192.168.0.0/24),	background_r	5	5.6	1	5	1	5.6	1.0	9	6.444444444444445	1	9	1	6.444444444444445	1.0	0.5773502691896257	0	2	0	1	0	0	0	0.0	0.0	0.4	1	0	0	0	0	3	1	0	0	0	1	0	0.3333333333333333	0.0	0.1111111111111111	2	0	0	1	0
2510	2519	По умолчанию, в только что установленной FusionPBX есть два ACL-листа:	Теперь давайте разберемся с ACL.	elaboration_r	10	6.1	1	10	1	6.1	1.0	5	5.6	1	5	1	5.6	1.0	0.24111004905782063	2	2	0	0	0	1	0	0.2	0.0	0.2	2	0	1	1	0	0	2	0	1	0	0	0	0.0	0.0	0.4	1	0	0	0	0
2511	2520	domains действие по умолчанию:	По умолчанию, в только что установленной FusionPBX есть два ACL-листа:	elaboration_r	4	6.75	0	4	0	6.75	1.0	10	6.1	1	10	1	6.1	1.0	0.609449400220044	2	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0	2	2	0	0	0	1	0	0.2	0.0	0.2	2	0	1	1	0
2512	2521	deny — этот лист привязан к профилю internal	domains действие по умолчанию:	elaboration_r	8	4.625	0	8	0	4.625	1.0	4	6.75	0	4	0	6.75	1.0	0.4990515570059994	2	1	0	0	0	0	0	0.25	0.0	0.125	1	0	0	0	0	2	0	0	0	0	0	0	0.5	0.0	0.0	1	0	0	0	0
2513	2522	lan действие по умолчанию: allow	deny — этот лист привязан к профилю internal	joint_m	5	5.6	0	5	0	5.6	1.0	8	4.625	0	8	0	4.625	1.0	0.6571287406727709	2	0	0	0	0	0	0	0.4	0.0	0.0	1	0	0	0	0	2	1	0	0	0	0	0	0.25	0.0	0.125	1	0	0	0	0
2514	2523	делаем этой сети разрешение allow,	В ACL-лист domains прописываем сеть (ну к примеру 192.168.0.0/24),	sequence_m	5	6.0	0	5	0	6.0	1.0	9	6.444444444444445	1	9	1	6.444444444444445	1.0	0.5773502691896257	2	1	0	0	0	0	0	0.4	0.0	0.2	0	0	0	0	0	3	1	0	0	0	1	0	0.3333333333333333	0.0	0.1111111111111111	2	0	0	1	0
2515	2524	применяем reloadacl.	В ACL-лист domains прописываем сеть (ну к примеру 192.168.0.0/24),	sequence_m	2	9.5	0	2	0	9.5	1.0	9	6.444444444444445	1	9	1	6.444444444444445	1.0	0.44381268229929727	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	0	3	1	0	0	0	1	0	0.3333333333333333	0.0	0.1111111111111111	2	0	0	1	0
2516	2525	Далее регистрируем телефон из этой сети,	В ACL-лист domains прописываем сеть (ну к примеру 192.168.0.0/24),	sequence_m	6	5.833333333333333	1	6	1	5.833333333333333	1.0	9	6.444444444444445	1	9	1	6.444444444444445	1.0	0.6154574548966637	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	0	0	0	0	3	1	0	0	0	1	0	0.3333333333333333	0.0	0.1111111111111111	2	0	0	1	0
2517	2526	и вроде бы все хорошо и по инструкции и логично.	Далее регистрируем телефон из этой сети,	evaluation_r	10	3.9	0	8	0	3.9	0.8	6	5.833333333333333	1	6	1	5.833333333333333	1.0	0.6208333322804862	1	0	2	1	0	0	0	0.1	0.2	0.0	1	3	0	1	1	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	0	0	0	0
2518	2527	Начинаем тестировать,	В ACL-лист domains прописываем сеть (ну к примеру 192.168.0.0/24),	sequence_m	2	10.0	1	2	1	10.0	1.0	9	6.444444444444445	1	9	1	6.444444444444445	1.0	0.49236596391733095	0	2	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	3	1	0	0	0	1	0	0.3333333333333333	0.0	0.1111111111111111	2	0	0	1	0
2519	2528	делаем вызов на внешний номер	Начинаем тестировать,	joint_m	5	5.0	0	5	0	5.0	1.0	2	10.0	1	2	1	10.0	1.0	0.49447140117447863	2	1	1	0	0	0	0	0.4	0.2	0.2	1	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
2520	2529	и… получаем бублик, а точнее дырку от бублика.	В ACL-лист domains прописываем сеть (ну к примеру 192.168.0.0/24),	sequence_m	8	4.875	0	8	0	4.875	1.0	9	6.444444444444445	1	9	1	6.444444444444445	1.0	0.6513389472789296	3	1	0	1	0	0	0	0.375	0.0	0.125	1	1	0	0	0	3	1	0	0	0	1	0	0.3333333333333333	0.0	0.1111111111111111	2	0	0	1	0
2521	2530	Неожиданно!	и… получаем бублик, а точнее дырку от бублика.	evaluation_r	1	11.0	1	1	1	11.0	1.0	8	4.875	0	8	0	4.875	1.0	0.39009474880274697	0	0	1	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	3	1	0	1	0	0	0	0.375	0.0	0.125	1	1	0	0	0
2522	2531	Начинаем анализировать лог в консоли или через Log Viewer FusioPBX.	В ACL-лист domains прописываем сеть (ну к примеру 192.168.0.0/24),	sequence_m	10	5.8	3	10	3	5.8	1.0	9	6.444444444444445	1	9	1	6.444444444444445	1.0	0.6750386814348239	2	2	0	0	0	0	0	0.2	0.0	0.2	2	1	0	0	0	3	1	0	0	0	1	0	0.3333333333333333	0.0	0.1111111111111111	2	0	0	1	0
2523	2532	Видим наш вызов:	Ответ на самом деле прост.	solutionhood_r	3	4.666666666666667	1	3	1	4.666666666666667	1.0	5	4.4	1	5	1	4.4	1.0	0.5547001962252291	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	2	0	2	0	0	0	0	0.4	0.4	0.0	1	0	0	0	0
2524	2533	[код]	Видим наш вызов:	elaboration_r	1	5.0	0	1	0	5.0	1.0	3	4.666666666666667	1	3	1	4.666666666666667	1.0	0.3535533905932738	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
2525	2534	Видим сработавший ACL:	Видим наш вызов:	sequence_m	3	6.666666666666667	1	3	1	6.666666666666667	1.0	3	4.666666666666667	1	3	1	4.666666666666667	1.0	0.5952099751816674	0	2	0	0	0	0	0	0.0	0.0	0.6666666666666666	0	0	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
2526	2535	[код]	Видим сработавший ACL:	elaboration_r	1	5.0	0	1	0	5.0	1.0	3	6.666666666666667	1	3	1	6.666666666666667	1.0	0.30151134457776363	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.6666666666666666	0	0	0	0	0
2527	2536	И далее:	Видим наш вызов:	sequence_m	2	3.5	1	2	1	3.5	1.0	3	4.666666666666667	1	3	1	4.666666666666667	1.0	0.5	0	0	0	1	0	0	0	0.0	0.0	0.0	0	1	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
2528	2537	[код]	И далее:	elaboration_r	1	5.0	0	1	0	5.0	1.0	2	3.5	1	2	1	3.5	1.0	0.3535533905932738	1	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0	1	0	0	0
2529	2538	Нет маршрута!	Видим наш вызов:	contrast_m	2	6.0	1	2	1	6.0	1.0	3	4.666666666666667	1	3	1	4.666666666666667	1.0	0.5	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
2530	2539	Хотя маршрут у нас честно прописан.	Видим наш вызов:	concession_r	6	5.0	1	6	1	5.0	1.0	3	4.666666666666667	1	3	1	4.666666666666667	1.0	0.21565538390063843	1	1	0	1	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	0	1	0	1	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
2531	2540	Ответ на самом деле прост.	Начинаем анализировать лог в консоли или через Log Viewer FusioPBX.	elaboration_r	5	4.4	1	5	1	4.4	1.0	10	5.8	3	10	3	5.8	1.0	0.5325242619376499	2	0	2	0	0	0	0	0.4	0.4	0.0	1	0	0	0	0	2	2	0	0	0	0	0	0.2	0.0	0.2	2	1	0	0	0
2532	2541	Вызов пришел.	Ответ на самом деле прост.	elaboration_r	2	6.0	1	2	1	6.0	1.0	5	4.4	1	5	1	4.4	1.0	0.5547001962252291	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	2	0	2	0	0	0	0	0.4	0.4	0.0	1	0	0	0	0
2533	2542	ACL его пропустил.	Вызов пришел.	sequence_m	3	5.333333333333333	0	3	0	5.333333333333333	1.0	2	6.0	1	2	1	6.0	1.0	0.5339947387993056	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	1	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
2534	2543	А так как ACL привязан в профилю internal,	FreeSWITCH честно смотрит маршрутизацию в контексте public.	cause_r	8	4.375	1	8	1	4.375	1.0	7	7.571428571428571	0	7	0	7.571428571428571	1.0	0.6509445549041193	1	1	0	1	0	0	0	0.125	0.0	0.125	1	1	1	0	0	2	1	0	1	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	0	0	0	0
2535	2544	а этот профиль находится в контексте public,	А так как ACL привязан в профилю internal,	joint_m	7	5.428571428571429	0	7	0	5.428571428571429	1.0	8	4.375	1	8	1	4.375	1.0	0.7207759480990759	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	1	0	0	0	1	1	0	1	0	0	0	0.125	0.0	0.125	1	1	1	0	0
